"Id","PostId","Score","Text","CreationDate","UserId","ContentLicense","Tags","CommentCategory","ReviewedCommentCategory"
"74274329","43612718","9","Possible duplicate of [How can I generate a list of consecutive numbers?](http://stackoverflow.com/questions/29558007/how-can-i-generate-a-list-of-consecutive-numbers) and http://stackoverflow.com/questions/18265935/python-create-list-with-numbers-between-2-values. Google your question first","4/25/2017 13:57","6260170","CC BY-SA 3.0","<python>","Relevant Information","Relevant Information"
"84604700","48800984","9","Possible duplicate of [How to prevent Screen Capture in Android](https://stackoverflow.com/questions/28606689/how-to-prevent-screen-capture-in-android)","2/15/2018 6:21","1548824","CC BY-SA 3.0","<android><security><screenshot>","Relevant Information","Relevant Information"
"100902706","57197032","9","Possible duplicate of [What is the purpose of the single underscore ""\_"" variable in Python?](https://stackoverflow.com/questions/5893163/what-is-the-purpose-of-the-single-underscore-variable-in-python) Your case is #3 in the accepted answer.","7/25/2019 8:04","4570170","CC BY-SA 4.0","<python><lambda>","Relevant Information","Relevant Information"
"75807970","44404475","9","Possible duplicate of [Is there a 'foreach' function in Python 3?](https://stackoverflow.com/questions/18294534/is-there-a-foreach-function-in-python-3)","6/7/2017 5:49","4535200","CC BY-SA 3.0","<php><python><loops><foreach>","Relevant Information","Relevant Information"
"97764378","55530455","9","Possible duplicate of [c++ repeat N iterations](https://stackoverflow.com/questions/54924901/c-repeat-n-iterations)","4/5/2019 7:41","796375","CC BY-SA 4.0","<c++><loops><c++17><c++20>","Relevant Information","Relevant Information"
"91042122","52045525","9","Possible duplicate of [Restore LogCat window within Android Studio](https://stackoverflow.com/questions/16817566/restore-logcat-window-within-android-studio)","8/27/2018 19:11","2910520","CC BY-SA 4.0","<android><android-studio>","Relevant Information","Relevant Information"
"83427872","48223203","9","Possible duplicate of [Reverse word of full sentence](https://stackoverflow.com/questions/15634162/reverse-word-of-full-sentence)","1/12/2018 9:32","6378815","CC BY-SA 3.0","<c#>","Relevant Information","Relevant Information"
"92289890","52680666","9","Possible duplicate of [what is docker run -it flag?](https://stackoverflow.com/questions/48368411/what-is-docker-run-it-flag)","10/6/2018 15:50","5721508","CC BY-SA 4.0","<docker><terminal><docker-compose><containers><dockerfile>","Relevant Information","Relevant Information"
"82416796","47727563","9","Possible duplicate of [Could/should an implicit conversion from T to Option\[T\] be added/created in Scala?](https://stackoverflow.com/questions/1746359/could-should-an-implicit-conversion-from-t-to-optiont-be-added-created-in-scal)","12/9/2017 11:40","2476884","CC BY-SA 3.0","<scala>","Relevant Information","Relevant Information"
"90843734","51947155","9","Possible duplicate of [Is \`npm install\` same as \`meteor npm install\` in Meteor 1.3?](https://stackoverflow.com/questions/38090327/is-npm-install-same-as-meteor-npm-install-in-meteor-1-3)","8/21/2018 10:59","6634591","CC BY-SA 4.0","<javascript><node.js><meteor>","Relevant Information","Relevant Information"
"100607636","57039929","9","Possible duplicate of [Difference between Constructor and ngOnInit](https://stackoverflow.com/questions/35763730/difference-between-constructor-and-ngoninit)","7/15/2019 12:40","5088925","CC BY-SA 4.0","<angular><directive>","Relevant Information","Relevant Information"
"101243560","57242841","9","Possible duplicate of [How to prevent Chrome from changing font when autofilling username/password?](https://stackoverflow.com/questions/56026043/how-to-prevent-chrome-from-changing-font-when-autofilling-username-password)","8/6/2019 15:35","1798491","CC BY-SA 4.0","<css><macos><google-chrome><autofill>","Relevant Information","Relevant Information"
"82847546","47939206","9","Possible duplicate of [PHP multidimensional array search by value](https://stackoverflow.com/questions/6661530/php-multidimensional-array-search-by-value)","12/22/2017 9:45","4680018","CC BY-SA 3.0","<php><arrays><echo>","Relevant Information","Relevant Information"
"74290168","43620523","9","Possible duplicate of [What is a NullPointerException, and how do I fix it?](http://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it)","4/25/2017 20:39","3081206","CC BY-SA 3.0","<java><libgdx>","Relevant Information","Relevant Information"
"78374486","45708269","9","Possible duplicate of [PHP: ""Notice: Undefined variable"", ""Notice: Undefined index"", and ""Notice: Undefined offset""](https://stackoverflow.com/questions/4261133/php-notice-undefined-variable-notice-undefined-index-and-notice-undef)","8/16/2017 8:08","4535200","CC BY-SA 3.0","<php><html>","Relevant Information","Relevant Information"
"88710799","50853943","9","Possible duplicate of [How to move a file in Python](https://stackoverflow.com/questions/8858008/how-to-move-a-file-in-python), and/or [How to copy a file in Python](https://stackoverflow.com/questions/123198/how-do-i-copy-a-file-in-python)","6/14/2018 9:26","499581","CC BY-SA 4.0","<python>","Relevant Information","Relevant Information"
"85010700","49003182","9","Possible duplicate of [Get Selected Item Using Checkbox in Listview](https://stackoverflow.com/questions/18162931/get-selected-item-using-checkbox-in-listview)","2/27/2018 7:20","7666442","CC BY-SA 3.0","<android><checkbox><checkboxlist><android-checkbox>","Relevant Information","Relevant Information"
"91564752","52308829","9","Possible duplicate of [Edit a specific Line of a Text File in C#](https://stackoverflow.com/questions/1971008/edit-a-specific-line-of-a-text-file-in-c-sharp)","9/13/2018 7:42","2590375","CC BY-SA 4.0","<c#><asp.net><streamreader><streamwriter>","Relevant Information","Relevant Information"
"84868037","48930438","9","Possible duplicate of [RecyclerView onClick](https://stackoverflow.com/questions/24471109/recyclerview-onclick)","2/22/2018 15:06","1607191","CC BY-SA 3.0","<android>","Relevant Information","Relevant Information"
"71973836","42414172","9","Possible duplicate of [Convert between LocalDate and sql.Date](http://stackoverflow.com/questions/29750861/convert-between-localdate-and-sql-date)","2/23/2017 11:17","1759845","CC BY-SA 3.0","<java>","Relevant Information","Relevant Information"
"71564306","42201496","9","Possible duplicate of [Search for partial value match in an Array](http://stackoverflow.com/questions/6932438/search-for-partial-value-match-in-an-array)","2/13/2017 10:11","61795","CC BY-SA 3.0","<php><arrays>","Relevant Information","Relevant Information"
"97740501","55517921","8","Possible duplicate of [How is Docker different from a virtual machine?](https://stackoverflow.com/questions/16047306/how-is-docker-different-from-a-virtual-machine)","4/4/2019 14:03","5722607","CC BY-SA 4.0","<docker>","Relevant information","Relevant Information"
"79313002","46175462","8","Possible duplicate of [How to do git push in Visual Studio Code?](https://stackoverflow.com/questions/29993599/how-to-do-git-push-in-visual-studio-code)","9/12/2017 11:42","5590193","CC BY-SA 3.0","<git><visual-studio-code>","Relevant information","Relevant Information"
"86202190","49597473","8","Possible duplicate of [Python | How to append elements to a list randomly](https://stackoverflow.com/questions/2475518/python-how-to-append-elements-to-a-list-randomly)","4/1/2018 11:21","5267751","CC BY-SA 3.0","<python><list><random><indexing>","Relevant information","Relevant Information"
"77257564","45144411","8","Possible duplicate of [Arithmetic on freed pointer](https://stackoverflow.com/questions/11733814/arithmetic-on-freed-pointer)","7/17/2017 12:36","8051589","CC BY-SA 3.0","<c>","Relevant information","Relevant Information"
"100630552","57052052","8","Possible duplicate of [Python - Using the Multiply Operator to Create Copies of Objects in Lists](https://stackoverflow.com/questions/1605024/python-using-the-multiply-operator-to-create-copies-of-objects-in-lists)","7/16/2019 7:27","4621513","CC BY-SA 4.0","<python><list><mutable>","Relevant information","Relevant Information"
"73002035","42953651","8","Possible duplicate of [What is a debugger and how can it help me diagnose problems?](http://stackoverflow.com/questions/25385173/what-is-a-debugger-and-how-can-it-help-me-diagnose-problems)","3/22/2017 13:53","545127","CC BY-SA 3.0","<java><recursion><stack-overflow>","Relevant information","Relevant Information"
"72109655","42485072","8","Possible duplicate of [Using $\_POST to get select option value from HTML](http://stackoverflow.com/questions/17139501/using-post-to-get-select-option-value-from-html)","2/27/2017 11:52","3316645","CC BY-SA 3.0","<php><mysql>","Relevant information","Relevant Information"
"103303960","58486589","8","Possible duplicate of [Inherit annotations from abstract class?](https://stackoverflow.com/questions/21409338/inherit-annotations-from-abstract-class)","10/21/2019 12:48","2280259","CC BY-SA 4.0","<java><spring><spring-boot><javabeans><autowired>","Relevant information","Relevant Information"
"82174159","47607903","8","Possible duplicate of [Why Are Floating Point Numbers Inaccurate?](https://stackoverflow.com/questions/21895756/why-are-floating-point-numbers-inaccurate)","12/2/2017 12:30","2176813","CC BY-SA 3.0","<php>","Relevant information","Relevant Information"
"88729646","50863600","8","Possible duplicate of [Difference between dates in JavaScript](https://stackoverflow.com/questions/1968167/difference-between-dates-in-javascript)","6/14/2018 18:17","574531","CC BY-SA 4.0","<javascript><php><jquery><date>","Relevant information","Relevant Information"
"85274353","49044021","8","Possible duplicate of [gdb doesn't work on macos High Sierra 10.13.3](https://stackoverflow.com/questions/49001329/gdb-doesnt-work-on-macos-high-sierra-10-13-3)","3/6/2018 15:50","72178","CC BY-SA 3.0","<macos><gdb>","Relevant information","Relevant Information"
"99405229","56403462","8","Possible duplicate of [Prevent body scrolling but allow overlay scrolling](https://stackoverflow.com/questions/9280258/prevent-body-scrolling-but-allow-overlay-scrolling)","6/1/2019 2:58","2880820","CC BY-SA 4.0","<javascript>","Relevant information","Relevant Information"
"86937548","49960484","8","Possible duplicate of [Why is there a 1 at the end of my printed array?](https://stackoverflow.com/questions/14145821/why-is-there-a-1-at-the-end-of-my-printed-array)","4/21/2018 21:57","3703534","CC BY-SA 3.0","<php>","Relevant information","Relevant Information"
"73217830","43067182","8","Possible duplicate of [Laravel pagination pretty URL](http://stackoverflow.com/questions/20974404/laravel-pagination-pretty-url)","3/28/2017 10:34","2815635","CC BY-SA 3.0","<php><laravel><laravel-5>","Relevant information","Relevant Information"
"98849546","56107944","8","Possible duplicate of [difference between object and Object in JavaScript](https://stackoverflow.com/questions/12696297/difference-between-object-and-object-in-javascript)","5/13/2019 7:58","6363697","CC BY-SA 4.0","<javascript><angular><typescript>","Relevant information","Relevant Information"
"98714833","56036157","8","Possible duplicate of [Google AMP best way to write JS script tag](https://stackoverflow.com/questions/36035733/google-amp-best-way-to-write-js-script-tag)","5/8/2019 8:06","906113","CC BY-SA 4.0","<javascript><html><amp-html>","Relevant information","Relevant Information"
"80538813","46796032","8","Possible duplicate of [Usages of Null / Nothing / Unit in Scala](https://stackoverflow.com/questions/16173477/usages-of-null-nothing-unit-in-scala)","10/17/2017 17:42","7919890","CC BY-SA 3.0","<scala>","Relevant information","Relevant Information"
"78461088","45752036","8","Possible duplicate of [Converting string to byte array in C#](https://stackoverflow.com/questions/16072709/converting-string-to-byte-array-in-c-sharp)","8/18/2017 8:30","6721384","CC BY-SA 3.0","<c#><arrays><type-conversion>","Relevant information","Relevant Information"
"73564320","43247490","8","Possible duplicate of [How do I keep Python print from adding newlines or spaces?](http://stackoverflow.com/questions/255147/how-do-i-keep-python-print-from-adding-newlines-or-spaces)","4/6/2017 6:38","2689986","CC BY-SA 3.0","<python>","Relevant information","Relevant Information"
"84659635","48827501","8","Possible duplicate of [Access nested dictionary items via a list of keys?](https://stackoverflow.com/questions/14692690/access-nested-dictionary-items-via-a-list-of-keys)","2/16/2018 13:36","9203110","CC BY-SA 3.0","<python><python-3.x><dictionary>","Relevant information","Relevant Information"
"74402815","43678203","8","Possible duplicate of [Undefined reference to pthread\_create in Linux](http://stackoverflow.com/questions/1662909/undefined-reference-to-pthread-create-in-linux)","4/28/2017 10:57","4389800","CC BY-SA 3.0","<c><linux>","Relevant information","Relevant Information"
"72188692","19478438","8","Possible duplicate of [What is the difference between HTTP status code 200 (cache) vs status code 304?](http://stackoverflow.com/questions/1665082/what-is-the-difference-between-http-status-code-200-cache-vs-status-code-304)","3/1/2017 8:15","6521","CC BY-SA 3.0","<http><http-status-code-304>","Relevant information","Relevant Information"
"98200133","55762810","8","Possible duplicate of [How is () => {...} different from () =>](https://stackoverflow.com/questions/52334319/how-is-different-from) and [When should I use return in es6 Arrow Functions?](https://stackoverflow.com/questions/28889450) and [Arrow function without curly braces](https://stackoverflow.com/questions/39629962)","4/19/2019 13:44","3082296","CC BY-SA 4.0","<javascript><function><higher-order-functions>","Relevant information","Relevant Information"
"93261294","53185806","8","Possible duplicate of [Why covariance and contravariance do not support value type](https://stackoverflow.com/questions/12454794/why-covariance-and-contravariance-do-not-support-value-type)","11/7/2018 8:40","2035029","CC BY-SA 4.0","<c#><covariance><contravariance>","Relevant information","Relevant Information"
"95250880","54212460","8","Possible duplicate of [What is a plain English explanation of ""Big O"" notation?](https://stackoverflow.com/questions/487258/what-is-a-plain-english-explanation-of-big-o-notation)","1/16/2019 7:54","9218757","CC BY-SA 4.0","<java><algorithm><big-o>","Relevant information","Relevant Information"
"104380015","59071072","8","Possible duplicate of [Why can tuples contain mutable items?](https://stackoverflow.com/questions/9755990/why-can-tuples-contain-mutable-items)","11/27/2019 13:15","12366110","CC BY-SA 4.0","<python><list><append><tuples>","Relevant information","Relevant Information"
"71430711","42131900","8","Possible duplicate of [How to add 30 minutes to a JavaScript Date object?](http://stackoverflow.com/questions/1197928/how-to-add-30-minutes-to-a-javascript-date-object)","2/9/2017 8:49","5874723","CC BY-SA 3.0","<javascript><date>","Relevant information","Relevant Information"
"72998049","42948911","8","Possible duplicate of [How to interpret Poolallocator messages in tensorflow?](http://stackoverflow.com/questions/35151207/how-to-interpret-poolallocator-messages-in-tensorflow)","3/22/2017 12:25","2015911","CC BY-SA 3.0","<python><tensorflow>","Relevant information","Relevant Information"
"84731209","48864035","8","Possible duplicate of [What are good ways to prevent SQL injection?](https://stackoverflow.com/questions/14376473/what-are-good-ways-to-prevent-sql-injection)","2/19/2018 10:27","34092","CC BY-SA 3.0","<c#><sql><winforms><visual-studio>","Relevant information","Relevant Information"
"87216802","50100161","8","Possible duplicate of [Write a program that asks the user to type in 5 numbers , and that outputs the largest of these numbers and the smallest of these numbers](https://stackoverflow.com/questions/43834369/write-a-program-that-asks-the-user-to-type-in-5-numbers-and-that-outputs-the-l)","4/30/2018 12:05","1175","CC BY-SA 3.0","<python><while-loop>","Relevant information","Relevant Information"
"72815544","42854525","8","Possible duplicate of [C# code to validate email address](http://stackoverflow.com/questions/1365407/c-sharp-code-to-validate-email-address)","3/17/2017 10:07","6893031","CC BY-SA 3.0","<c#><visual-studio><validation>","Relevant information","Relevant Information"
"72785128","42838045","8","Possible duplicate of [What is x after ""x = x++""?](http://stackoverflow.com/questions/7911776/what-is-x-after-x-x)","3/16/2017 15:17","2499035","CC BY-SA 3.0","<java><for-loop><post-increment>","Relevant information","Relevant Information"
"98645037","55999136","8","Possible duplicate of [Font looks different on photoshop and at website](https://stackoverflow.com/questions/12534197/font-looks-different-on-photoshop-and-at-website)","5/6/2019 5:24","3294944","CC BY-SA 4.0","<html><css><photoshop>","Relevant information","Relevant Information"
"82617697","47827721","8","Possible duplicate of [Javascript: ""Uncaught SyntaxError: Unexpected token {""](https://stackoverflow.com/questions/27555368/javascript-uncaught-syntaxerror-unexpected-token)","12/15/2017 7:35","1595669","CC BY-SA 3.0","<javascript><jquery>","Relevant information","Relevant Information"
"96793302","55019768","8","Possible duplicate of [Select second last element with css](https://stackoverflow.com/questions/5418744/select-second-last-element-with-css)","3/6/2019 9:41","1346234","CC BY-SA 4.0","<javascript><html><css>","Relevant information","Relevant Information"
"70930867","41874651","8","Possible duplicate of [Java TreeMap Comparator](http://stackoverflow.com/questions/12947088/java-treemap-comparator)","1/26/2017 13:34","2204926","CC BY-SA 3.0","<java><sorting><treemap><alphabetical>","Relevant information","Relevant Information"
"89507612","51264841","8","Possible duplicate of [How do I get the project basepath in CodeIgniter](https://stackoverflow.com/questions/17188594/how-do-i-get-the-project-basepath-in-codeigniter)","7/10/2018 12:11","2332844","CC BY-SA 4.0","<php><codeigniter>","Relevant information","Relevant Information"
"102193809","57885723","8","Possible duplicate of [How do I get the entity that represents the current user in Symfony2?](https://stackoverflow.com/questions/7680917/how-do-i-get-the-entity-that-represents-the-current-user-in-symfony2)","9/11/2019 9:09","1537154","CC BY-SA 4.0","<symfony><symfony4>","Relevant information","Relevant Information"
"89405904","51212448","8","Possible duplicate of [How to chain Http calls in Angular2](https://stackoverflow.com/questions/34104638/how-to-chain-http-calls-in-angular2)","7/6/2018 14:24","215552","CC BY-SA 4.0","<angular><typescript><observable>","Relevant information","Relevant Information"
"101857312","57707586","8","Possible duplicate of [Textfield validation in Flutter](https://stackoverflow.com/questions/53424916/textfield-validation-in-flutter)","8/29/2019 9:54","10632369","CC BY-SA 4.0","<validation><flutter><dart><textfield>","Relevant information","Relevant Information"
"75634336","44314171","8","Possible duplicate of [RecyclerView: Inconsistency detected. Invalid item position](https://stackoverflow.com/questions/30220771/recyclerview-inconsistency-detected-invalid-item-position)","6/1/2017 18:11","3416163","CC BY-SA 3.0","<android><indexoutofboundsexception><android-recyclerview>","Relevant information","Relevant Information"
"73329996","13064613","8","Possible duplicate of [Remove local branches no longer on remote](http://stackoverflow.com/questions/7726949/remove-local-branches-no-longer-on-remote)","3/30/2017 18:18","123642","CC BY-SA 3.0","<git>","Relevant information","Relevant Information"
"72112883","42486662","7","Possible duplicate of [Check platform on Windows 10 Universal App](http://stackoverflow.com/questions/32404755/check-platform-on-windows-10-universal-app)","2/27/2017 13:13","754438","CC BY-SA 3.0","<c#><visual-studio-2015><uwp><uwp-xaml>","Relevant Information","Relevant Information"
"77434086","33066582","7","Possible duplicate of [Download a single folder or directory from a GitHub repo](https://stackoverflow.com/questions/7106012/download-a-single-folder-or-directory-from-a-github-repo)","7/21/2017 9:37","113116","CC BY-SA 3.0","<git><github><ubuntu-14.04>","Relevant Information","Relevant Information"
"89707002","51367143","7","Possible duplicate of [How do I properly instantiate 32-bit COM objects in classic ASP after installing Windows Update KB4340558?](https://stackoverflow.com/questions/51289285/how-do-i-properly-instantiate-32-bit-com-objects-in-classic-asp-after-installing)","7/16/2018 17:40","692942","CC BY-SA 4.0","<iis><asp-classic><com><activex><windows-update>","Relevant Information","Relevant Information"
"101942466","57752794","7","Possible duplicate of [PDOException SQLSTATE\[HY000\] \[2002\] No such file or directory](https://stackoverflow.com/questions/20723803/pdoexception-sqlstatehy000-2002-no-such-file-or-directory)","9/2/2019 7:24","3392344","CC BY-SA 4.0","<php><mysql><laravel><bash><migration>","Relevant Information","Relevant Information"
"88290185","50640064","7","Possible duplicate of [Convert integer to array of digits](https://stackoverflow.com/questions/8033550/convert-integer-to-array-of-digits)","6/1/2018 9:20","5686835","CC BY-SA 4.0","<java><arrays><lambda><java-8><java-stream>","Relevant Information","Relevant Information"
"90844371","51947474","7","Possible duplicate of [Object destructuring syntax - ES6](https://stackoverflow.com/questions/31915621/object-destructuring-syntax-es6)","8/21/2018 11:17","2019247","CC BY-SA 4.0","<javascript><ecmascript-6><constants>","Relevant Information","Relevant Information"
"73905494","43423481","7","Possible duplicate of [What is a NullPointerException, and how do I fix it?](http://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it)","4/15/2017 7:34","4826457","CC BY-SA 3.0","<android><sqlite><nullpointerexception><sql-update><android-sqlite>","Relevant Information","Relevant Information"
"74580729","43769534","7","Possible duplicate of [How to bold a variable?](http://stackoverflow.com/questions/11681435/how-to-bold-a-variable)","5/3/2017 20:43","3695819","CC BY-SA 3.0","<php>","Relevant Information","Relevant Information"
"99001935","56188405","7","Possible duplicate of [Array() vs new Array()](https://stackoverflow.com/questions/8205691/array-vs-new-array) and [What the different between `new Array(n)` and `Array(n)`](https://stackoverflow.com/questions/35263876)","5/17/2019 14:26","3082296","CC BY-SA 4.0","<javascript><arrays>","Relevant Information","Relevant Information"
"83575519","48295492","7","Possible duplicate of [Extract hostname name from string](https://stackoverflow.com/questions/8498592/extract-hostname-name-from-string)","1/17/2018 7:13","1278987","CC BY-SA 3.0","<javascript><node.js><url><filtering>","Relevant Information","Relevant Information"
"100147534","56796413","7","Possible duplicate of [An object with unapply working in middle of a case statement](https://stackoverflow.com/questions/41684754/an-object-with-unapply-working-in-middle-of-a-case-statement)","6/27/2019 18:03","16673","CC BY-SA 4.0","<scala><pattern-matching><case-class><infix-notation><parser-combinators>","Relevant Information","Relevant Information"
"72683533","42784728","7","Possible duplicate of [How do I make a camera follow an object in unity3d C#?](http://stackoverflow.com/questions/10752435/how-do-i-make-a-camera-follow-an-object-in-unity3d-c)","3/14/2017 11:28","3536236","CC BY-SA 3.0","<unity3d><unity5>","Relevant Information","Relevant Information"
"70858184","41836364","7","Possible duplicate of [Site does not load layout](http://stackoverflow.com/questions/41810529/site-does-not-load-layout)","1/24/2017 18:34","5343756","CC BY-SA 3.0","<javascript><php><css><html>","Relevant Information","Relevant Information"
"92426644","52751174","7","Possible duplicate of [Checking strings against each other (Anagrams)](https://stackoverflow.com/questions/14990725/checking-strings-against-each-other-anagrams)","10/11/2018 2:18","8472377","CC BY-SA 4.0","<python><anagram>","Relevant Information","Relevant Information"
"82078726","47560370","7","Because seeking the video at client side requires support for partial content serving from the server. See possible duplicate: [How to serve http partial content with Go?](https://stackoverflow.com/questions/36540610/how-to-serve-http-partial-content-with-go)","11/29/2017 19:39","1705598","CC BY-SA 3.0","<go><video-streaming><html5-video>","Relevant Information","Relevant Information"
"76373278","44695076","7","Possible duplicate of [Replace console output in Python](https://stackoverflow.com/questions/6169217/replace-console-output-in-python)","6/22/2017 9:14","3648384","CC BY-SA 3.0","<python>","Relevant Information","Relevant Information"
"99307690","56351305","7","Possible duplicate of [Powershell Multidimensional Arrays](https://stackoverflow.com/questions/9397137/powershell-multidimensional-arrays) (apply `$data =  New-Object 'string[,]' 3,5`).","5/28/2019 23:52","3439404","CC BY-SA 4.0","<arrays><powershell>","Relevant Information","Relevant Information"
"80488881","46771711","7","Possible duplicate of [PHP + curl, HTTP POST sample code?](https://stackoverflow.com/questions/2138527/php-curl-http-post-sample-code)","10/16/2017 13:38","1528407","CC BY-SA 3.0","<php><curl>","Relevant Information","Relevant Information"
"97696657","55494763","7","Possible duplicate of [Conditional ngModel in Angular2](https://stackoverflow.com/questions/45144230/conditional-ngmodel-in-angular2)","4/3/2019 12:08","1331040","CC BY-SA 4.0","<angular>","Relevant Information","Relevant Information"
"87843662","50413903","7","Possible duplicate of [BigInt implementation - converting a string to binary representatio stored as unsigned int](https://stackoverflow.com/questions/9833112/bigint-implementation-converting-a-string-to-binary-representatio-stored-as-un)","5/18/2018 14:50","255803","CC BY-SA 4.0","<c++><arrays><string><integer>","Relevant Information","Relevant Information"
"95942758","54572545","7","Possible duplicate of [How to run a function when the page is loaded?](https://stackoverflow.com/questions/4842590/how-to-run-a-function-when-the-page-is-loaded)","2/7/2019 11:41","3082296","CC BY-SA 4.0","<javascript>","Relevant Information","Relevant Information"
"97350056","55311172","7","Possible duplicate of [Converting string into datetime](https://stackoverflow.com/questions/466345/converting-string-into-datetime)","3/23/2019 7:07","4076291","CC BY-SA 4.0","<pandas><datetime>","Relevant Information","Relevant Information"
"94113358","53626802","7","Possible duplicate of [Swift struct type recursive value](https://stackoverflow.com/questions/38785551/swift-struct-type-recursive-value)","12/5/2018 7:00","4106171","CC BY-SA 4.0","<swift>","Relevant Information","Relevant Information"
"91822639","52439951","7","Possible duplicate of [Running CMD command in PowerShell](https://stackoverflow.com/questions/24940243/running-cmd-command-in-powershell)","9/21/2018 8:48","6947281","CC BY-SA 4.0","<powershell><cmd>","Relevant Information","Relevant Information"
"84162401","48582908","7","Possible duplicate of [How to raise a numpy.matrix to non-integer power?](https://stackoverflow.com/questions/34409876/how-to-raise-a-numpy-matrix-to-non-integer-power)","2/2/2018 12:47","7851470","CC BY-SA 3.0","<python><arrays><numpy><matrix><scipy>","Relevant Information","Relevant Information"
"82074535","47558389","7","See also https://golang.org/doc/faq#assertions","11/29/2017 17:29","7426","CC BY-SA 3.0","<go>","Relevant Information","Relevant Information"
"88458397","50724768","7","You are not doing anything wrong. That's specific to Windows 10, parts of the window's non-client area are transparent. See also https://stackoverflow.com/questions/34139450","6/6/2018 16:16","4603670","CC BY-SA 4.0","<c++><c><windows><winapi>","Relevant Information","Relevant Information"
"76279987","44647402","7","Could you try declaring the out parameter on a separate line, could be a razor issue with the c# version, see also https://stackoverflow.com/questions/42844341/using-c-sharp-7-features-inside-of-a-view-in-an-asp-net-mvc-core-project.","6/20/2017 8:14","934407","CC BY-SA 3.0","<c#><asp.net-core><asp.net-core-mvc>","Relevant Information","Relevant Information"
"87948125","50467467","7","Essentially a duplicate of https://stackoverflow.com/q/49609528/1187415 – IUOs are regular optionals now, only with special properties to unwrap *if necessary,* see also https://stackoverflow.com/q/39537177/1187415 and https://stackoverflow.com/q/39633481/1187415","5/22/2018 12:21","1187415","CC BY-SA 4.0","<swift>","Relevant Information","Relevant Information"
"101891282","57725463","9","You might want to repeat your experiment with longer strings. Small strings are kept on the stack and the move ctor will have to perform a copy regardless. Long strings are dynamically allocated and can be moved efficiently. ([See also my answer in this related question](https://stackoverflow.com/a/57724115/2788450))","8/30/2019 11:05","2788450","CC BY-SA 4.0","<c++><c++11><stdstring>","Relevant Information","Relevant Information"
"83593833","48304398","8","Looks like it is still being implemented - [F# RFC FS-1003 - nameof Operator](https://github.com/fsharp/fslang-design/blob/master/RFCs/FS-1003-nameof-operator.md). See also [Discussion thread](https://github.com/fsharp/fslang-design/issues/48)","1/17/2018 15:23","1660123","CC BY-SA 3.0","<c#><f#>","Relevant Information","Relevant Information"
"110655914","62572533","7","This example is too contrived (and not valid code) to give an answer - it always depends on the specific circumstances whether to use inheritance or composition (this is what class `B` is doing), see also: https://stackoverflow.com/questions/2399544/difference-between-inheritance-and-composition","6/25/2020 9:50","2878796","CC BY-SA 4.0","<c#>","Relevant Information","Relevant Information"
"101961551","57762867","7","See also [Monad to also measure side effects](https://stackoverflow.com/q/54281543/791604). In short: you cannot make a law-abiding instance that does what you want. (That is not related to the errors you are getting, though.)","9/2/2019 21:33","791604","CC BY-SA 4.0","<haskell>","Relevant Information","Relevant Information"
"108759777","61482257","11","These are [type applications](https://gitlab.haskell.org/ghc/ghc/-/wikis/type-application). See also [this Q&A](https://stackoverflow.com/questions/40275080/how-do-you-use-typeapplications-in-haskell). You can also look at the [commit](https://github.com/cpeikert/Lol/commit/75e44aaec43f8c278268f2ffbb2cb029f3231991) that introduced them into the code.","4/28/2020 14:21","7096763","CC BY-SA 4.0","<haskell><symbols><operator-keyword><as-pattern>","Relevant Information","Relevant Information"
"79371349","46203879","11","No, it doesn't compile. See also [difference between . and $](https://stackoverflow.com/q/940382/791604).","9/13/2017 18:05","791604","CC BY-SA 3.0","<haskell>","Relevant Information","Relevant Information"
"87830648","50403342","13","See also [utf8everywhere](http://utf8everywhere.org/)","5/18/2018 9:05","2610810","CC BY-SA 4.0","<c++><string><c++11>","Relevant Information","Relevant Information"
"87438054","50210380","6","Try version 6.0.0. See also https://github.com/angular/material2/commit/6feaf62585be9b6d9eee2440eb7b5fe5dcb498c5#diff-9c1b1226b191d3f83a5a2ab43d2682fe","5/7/2018 9:05","5485167","CC BY-SA 4.0","<angular><angular-material2>","Relevant Information","Relevant Information"
"72794680","42842876","6","Always use parameters, see also [Best Practices - Executing Sql Statements](http://stackoverflow.com/documentation/.net/3589/ado-net/14261/best-practices-executing-sql-statements) for additional whys and hows.","3/16/2017 19:12","1260204","CC BY-SA 3.0","<c#><sql-injection>","Relevant Information","Relevant Information"
"114084609","64519478","6","[IEEE 754](https://en.wikipedia.org/wiki/IEEE_754). See also [Appendix D: What Every Computer Scientist Should Know About Floating-Point Arithmetic](https://docs.oracle.com/cd/E19957-01/806-3568/ncg_goldberg.html).","10/25/2020 1:18","2970947","CC BY-SA 4.0","<java><floating-point><integer>","Relevant Information","Relevant Information"
"71522114","11269338","6","See also excellent answers here http://stackoverflow.com/q/12407800/1011025","2/11/2017 18:22","1011025","CC BY-SA 3.0","<batch-file><cmd><comments><comment-conventions>","Relevant Information","Relevant Information"
